"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 15 21:33:05 GMT 2022","Tue Mar 15 21:33:06 GMT 2022","1086","chromium","tests/test.spec.ts","","","","basic test",""
