"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 15 21:44:04 GMT 2022","Tue Mar 15 21:44:05 GMT 2022","956","chromium","tests/test.spec.ts","","","","basic test",""
